"id","time","eta1","eta2","tx_time","hw_integral_1","hw_integral_2","y1","y2","y3","y4","quarter_day"
1,0,-0.0781175078949067,-0.0144398211033541,-Inf,0,0,-0.594800322107543,0.510040572677649,-0.698514294886144,0.311429701061848,0
1,0.195891634415004,0.428949886013997,-1.29143062771592,-Inf,0,0,-0.308356324649859,0.911565462607751,-1.99178944127225,-1.26519122689222,1
1,0.26257814825841,1.93328491665793,-1.62727400111497,0.259520694706589,0,0,1.80279005470494,2.30521809636519,-2.29741505397022,-0.693929335509744,2
1,0.650193509973206,-1.02355514009037,-0.427282287276576,0.259520694706589,0,0,-0.878066080678644,-0.359736563772953,-1.2292826296741,-0.351470011488224,3
1,0.983626079190235,-0.71978914836839,0.786276350125843,0.818788123291989,0,0,-0.796043196865066,0.481672497464043,0.264759236989607,0.837829268331302,4
1,1.10866329264662,-1.47553695347553,0.358694488950469,0.818788123291989,0,0,-1.6300473782139,-0.00811906748777289,-0.962837837924981,-0.0902125340269249,5
1,1.29205120571599,-1.57452568558677,1.39832436016388,0.818788123291989,0,0,-1.58348923328916,0.651644314249312,-0.0316913443094928,1.87787842556302,6
1,1.64215540339387,0.237905289013454,-0.747647952910659,0.818788123291989,0,0,0.220356903351855,0.425007571888665,-1.66066183865485,-1.38583323537413,7
1,1.82554331646323,-0.459879897802671,-0.319111914573216,0.818788123291989,0,0,-1.00943656100377,0.894783297679905,-1.31003214254811,-0.328286730434941,8
1,2.07978565049122,0.0202019718665727,0.385352323954388,0.818788123291989,0,0,-0.2759982850098,1.34072449170673,-0.796111138834262,1.08699954850848,9
1,2.38821077701697,0.22059256509049,-0.673122084793948,0.818788123291989,0,0,-0.188643636093922,0.446661416704295,-1.64420817870719,-0.462368657580143,10
1,2.57993450431676,3.31950088042664,-1.91044877865056,2.54343885895438,0,0,2.68622594347186,1.11219688893506,-2.67344773656933,-1.12769153119678,11
1,2.99255730872283,2.94883497814419,-2.17764625852686,2.79879337485808,0,0,2.51519760208295,2.99190883634145,-3.0573396810532,-2.80193038943512,12
1,3.0800833581423,1.93464848122193,-2.2498690320932,2.79879337485808,0,0,1.43240001343154,1.48911953266031,-2.87088951430817,-1.12397132799007,13
1,3.33015778505508,0.095928709226957,-1.12960400875915,2.79879337485808,0,0,0.0925360377734708,1.17750142349016,-1.91796995326895,-1.16100247171088,14
1,3.53438523370051,-0.629613277764495,-0.0341759092671243,2.79879337485808,0,0,-0.70919597842618,0.761946991347921,-1.13512865393042,-1.03810191938164,15
1,3.99702292348913,-0.560110344149339,-0.408335153435308,2.79879337485808,0,0,-0.703333983990284,0.368051675790201,-1.49215377423789,0.0256003055244299,16
1,4.20125037213456,0.123883568557245,0.0575032342483658,2.79879337485808,0,0,-0.107455782397638,1.02195985693486,-0.639796313461607,0.317281574823311,17
1,4.43465317058648,1.78167045981718,-0.954669065226936,4.4161042542358,0,0,1.37452892747381,1.19874591557272,-1.55235608470794,-0.384116357261577,18
1,4.55135456981244,1.76616811087712,-0.356487024289466,4.4161042542358,0,0,1.65915704554629,1.83949576278346,-0.590759900100498,-1.46821046716763,19
1,4.84727597499256,1.66319701078298,-2.00472624832258,4.4161042542358,0,0,1.32771512797655,1.23550937845451,-2.78752355254721,-2.16625655610983,20
1,5.03899970229235,3.79805631889567,-2.49392929432434,4.98436078719365,0,0,3.45882322824209,3.84896425814469,-3.02971560653826,-1.97494739269685,21
1,5.43911878535278,1.64116303967278,-2.67826134179905,4.98436078719365,0,0,1.21507136653651,1.32923823016629,-2.9712498512389,-1.51164436710013,22
1,5.68919321226556,0.811341129316174,-2.37439077098535,4.98436078719365,0,0,0.489439964715068,0.771928752297804,-3.20133432128029,-1.18187912231011,23
1,5.86007740398928,-0.0693085675161197,-1.57273466791818,4.98436078719365,0,0,0.129244585779477,0.700094097385935,-2.82066567448938,-0.468495258304813,24
1,6.06430485263471,0.460519257567926,-0.931763863200346,4.98436078719365,0,0,0.289725234051194,1.06893303557533,-2.2596930782301,-0.856817439196881,25
1,6.43941649300387,0.723974522676965,0.0681040599924415,6.13138673502343,0,0,0.706194557002404,2.28126875440407,-0.895928476935913,0.519063005304527,26
1,6.5769574278059,0.356672240481272,-0.499021206174406,6.13138673502343,0,0,0.290227271485357,1.62491990413629,-1.06628848223454,-0.682701822722571,27
1,6.95206906817505,-0.407007422099738,-0.832756496376201,6.13138673502343,0,0,-0.642053474537977,-0.338502867193214,-2.01808948540575,-0.295835499997681,28
1,7.00208395355761,-0.269515938477711,-0.730539520740805,6.13138673502343,0,0,-0.411487175958187,0.206668202103677,-1.5649518932893,0.0164013256024982,29
1,7.36469187258113,0.458103748257702,-0.310167057694238,7.30714813036522,0,0,0.363792167822088,1.18309381652084,-0.820718667909304,-0.207358531488848,30
1,7.52724025007443,0.807125486782002,-0.303677035156519,7.30714813036522,0,0,0.392032876700333,0.636145817648393,-1.02646750269465,-0.476846526792235,31
1,7.77314676987199,0.224798278829964,-0.230774320235656,7.30714813036522,0,0,0.0438482027962221,1.35373100489047,-0.941114987468139,0.468637668914883,32
1,8.1982732956237,1.77878068519178,-0.381061915058459,7.30714813036522,0,0,0.956644135720321,1.20134487911968,-1.0334534153333,-0.270268311247128,33
1,8.38999702292349,1.73917522001603,-0.147776681191365,7.30714813036522,0,0,1.59260881086342,2.35961662135155,-1.01786191188215,-0.0232546704497632,34
1,8.69842214944924,1.14504460351163,-0.849920718558111,7.30714813036522,0,0,0.931025839873944,2.16276757860393,-2.04266547640306,-0.2326455564128,35
1,8.84013099136648,0.722128202370763,-1.59588381683828,7.30714813036522,0,0,0.401155644453943,1.90614168509484,-2.92548238689369,-1.26716162109746,36
1,9.15689193212266,1.73298073398729,-0.882484940643345,8.86793817075399,0,0,1.59367680664302,2.1276561490656,-2.26347903450845,-0.607074071626479,37
1,9.48615659422447,1.17427303639895,-0.27842402355886,8.86793817075399,0,0,0.844490975474003,0.688353052121608,-1.18770633812265,-0.349280306476275,38
1,9.58618636498958,0.229331837392854,-0.862866983383571,8.86793817075399,0,0,0.35071694452784,1.54171014669332,-1.36441713480428,0.514402250154394,39
1,9.83209288478714,2.19220740760179,-1.88358902551335,9.82264499120199,0,0,1.87935672852707,3.2691616525611,-2.98711067985447,-2.66534158664832,40
1,10.1530217326585,0.658785730831674,-1.61074463035032,9.82264499120199,0,0,0.0763475755840275,0.290052695913747,-2.66112674518255,-1.38273286164597,41
1,10.3405775528431,-0.0267093195384881,-0.131796961742005,9.82264499120199,0,0,-0.194873302272611,1.19375759722661,-0.62634381202861,-0.882317799083911,42
1,10.5989877939863,0.670806447652884,-0.56372008815473,9.82264499120199,0,0,0.090761786067396,0.92635295338117,-1.65977485238129,-1.57556636769617,43
1,10.76987198571,-0.0824501366198905,-1.089773778715,9.82264499120199,0,0,-0.199105125325109,0.615177929029087,-2.63716924999659,-1.67750852170936,44
1,11.1949985114617,1.62355063654483,-0.277089022919499,10.9057709017357,0,0,0.692276072271046,1.76207184301756,-1.18191473471335,-0.432203295937624,45
1,11.4242334027985,0.646912868930424,-0.951620517240066,10.9057709017357,0,0,0.392601195453255,0.78739381684175,-1.59705737308018,-1.0950352851693,46
1,11.6534682941352,-0.248513326364207,-0.888980139547254,10.9057709017357,0,0,-0.555461543668176,0.969682224319047,-2.11181356737175,-0.819322311870352,47
1,11.9618934206609,-1.06436726048376,-0.564370864818441,10.9057709017357,0,0,-0.802197036092159,0.353951988829059,-1.79060023791515,0.256898306819832,48
1,12.0827627270021,0.57270457389523,-1.1120863654384,12.0385967537098,0,0,0.527530293159385,-0.353779480056911,-1.98302748179162,-1.63413687035661,49
1,12.2953259898779,-0.0497920450505493,-0.410590689876352,12.0385967537098,0,0,-0.379020371613052,1.06546465265558,-1.49919761421451,-0.510547459394033,50
1,12.6829413515927,0.66492186743106,-0.319886121680846,12.0385967537098,0,0,0.170694619550466,0.774179041071221,-0.963141985167921,0.512260144165764,51
1,12.8496576362013,0.829094515398811,-0.64094210387863,12.0385967537098,0,0,0.322880193598353,1.70355040077837,-1.42369814927702,1.55391588054273,52
