"id","time","eta1","eta2","tx_time","hw_integral_1","hw_integral_2","y1","y2","y3","y4","quarter_day"
1,0,-1.47317462710585,1.58698515097511,-Inf,0,0,-1.54402207674863,-2.34079938752085,2.30085823601554,1.11983125041694,0
1,0.0375111640369157,-1.50952892671036,1.57027780670833,-Inf,0,0,-1.16404284320854,-2.29723420027965,1.78882812987322,3.08029031968798,1
1,0.420958618636499,-1.40082658894728,1.30767033619627,0.143328475160524,0,0,-1.19979185030247,-1.89917386378869,1.89517963926871,1.10454597782992,2
1,0.508484668055969,-1.87326816659596,2.30539268813939,0.143328475160524,0,0,-1.85031657709148,-1.65106451334797,3.05064389317198,1.69296813007836,3
1,0.779398630544805,0.68836416896819,0.13603623150322,0.744302476335388,0,0,0.355054671562787,-1.36896096327783,0.105131394947681,-0.336437256039659,4
1,1.05448050014885,0.0938055554770358,0.585423323431147,0.744302476335388,0,0,-0.179590077549855,-1.14144937766387,1.26443582638413,-0.151586652439667,5
1,1.36290562667461,0.0880817085001498,-0.987826585030541,0.744302476335388,0,0,0.10529215828023,-0.970720874166812,0.106726196907243,-0.718279055216473,6
1,1.66716284608514,0.0261722152682342,-0.414660365975063,0.744302476335388,0,0,-0.41629036151607,-0.980276632654479,0.13843241566212,0.204607910126683,7
1,1.79220005954153,1.06606922473831,-0.031640493627052,0.744302476335388,0,0,0.760009545782935,0.088196691698609,0.213776650615723,0.550471547879743,8
1,2.20065495683239,2.75012452179973,-1.4437434475897,2.14724322894696,0,0,2.53714995147215,-0.242019768248261,-0.71069318848787,-1.71175532755186,9
1,2.38404286990176,2.51778867958105,-1.83657159363969,2.14724322894696,0,0,1.99538947601057,0.150071227458499,-1.89836218111062,-1.32585210059175,10
1,2.55492706162548,1.96884852728527,-2.55627592888165,2.14724322894696,0,0,1.75174487465486,-0.526243835456764,-2.24357970907248,-0.519574362792512,11
1,2.7549866031557,0.404884371198121,-1.43852567924859,2.14724322894696,0,0,0.534319955378946,-0.575052712384678,-0.910199849723673,-0.99312270679296,12
1,3.13009824352486,2.5389721287402,-1.62185835404754,2.92897176879386,0,0,1.9525192482293,-0.218053262021803,-0.965676082245018,-0.168555081077574,13
1,3.48437034831795,-0.5414636674737,-1.09694183523278,2.92897176879386,0,0,-0.393108953972159,-1.72399785870695,-0.43980129676181,-0.707858142368101,14
1,3.54688895504614,-0.51970340414046,-0.577584425128697,2.92897176879386,0,0,-0.595250255074523,-1.78216336336432,-0.53465239121982,-0.207581856039375,15
1,3.82613873176541,-0.83032888321358,0.444898986330361,2.92897176879386,0,0,-0.683952069239745,-1.88879307328001,1.38524354977728,0.850599923083096,16
1,4.03870199464126,-0.937966912070644,0.820846352966622,2.92897176879386,0,0,-1.00466212113343,-1.56127940164731,1.13637820023263,0.540254495636245,17
1,4.28877642155403,-1.57028631052253,-0.200955692223402,2.92897176879386,0,0,-1.67315345373457,-1.7224238885938,0.297390341790117,0.323168004274729,18
1,4.58052991961893,0.706128175875388,-1.66620683143192,4.3572295765088,0,0,0.703696297596314,-0.956055242094108,-0.701005618132991,-1.64651419812075,19
1,4.7639178326883,-0.184497776462972,-1.59433703782333,4.3572295765088,0,0,-0.259822877402015,-2.08527588988572,-1.29583976952156,-0.754188372622538,20
1,5.08484668055969,1.33936095641129,-0.24384590270073,4.93805377331132,0,0,1.00290863660692,-0.91469436716106,0.734902614424643,1.7899856471085,21
1,5.31824947901161,0.517599476888577,-0.0274771272307051,4.93805377331132,0,0,0.277203214482846,-1.01755608615826,0.214998232302869,-0.771148558393518,22
1,5.55998809169396,0.548010899404708,0.403850185213647,4.93805377331132,0,0,0.949239339892724,-1.63867279177544,1.63292253377787,-0.0890898135639252,23
1,5.91009228937184,-0.811908681795659,1.54843121492768,4.93805377331132,0,0,-0.968088649668116,-1.69283514288123,2.49729857305181,2.093517308111,24
1,6.23102113724323,-0.430998476855206,-0.805064063135246,4.93805377331132,0,0,-0.125864826984374,-1.63000885711193,-0.541078678920404,-0.057095897013526,25
1,6.28103602262578,0.0418221816295662,-0.536547431764899,4.93805377331132,0,0,0.236710117322181,-1.28324426855306,0.0944624219190071,-0.882421434532406,26
1,6.58112533492111,2.11101248445111,-1.55656307290139,6.55949433025761,0,0,1.79384313142292,-0.076467292194346,-1.34689812050043,-0.665819454760984,27
1,6.9687406966359,1.04982495365914,-0.831056300888501,6.55949433025761,0,0,0.794284570150917,0.15386579734937,-0.0409615194210002,-0.606695109712329,28
1,7.15629651682048,-0.297912853791229,0.0603737274737859,6.55949433025761,0,0,-0.392479838782823,-1.53623126097179,0.285656999346594,0.679517913454967,29
1,7.26466210181602,0.0606018480031469,-0.0614085574313283,6.55949433025761,0,0,0.127510746550984,-0.330423465600621,0.271252108690204,0.626238312179818,30
1,7.6814528133373,2.32782339467559,-1.54418083270499,7.44287966737667,0,0,1.63960441588451,-0.45273566857852,-0.92600696778971,-0.324875221335842,31
1,7.8440011908306,2.57131803421706,-1.54005228114037,7.44287966737667,0,0,2.03165910891677,0.106786260242259,-1.16931366506444,-1.79407608806366,32
1,8.16909794581721,2.01144091784882,-1.25348251188662,7.44287966737667,0,0,1.82503407342097,0.11603157933263,-0.440286643229826,-1.5596679634188,33
1,8.4566835367669,1.78533212535753,-2.12561999641827,8.24555947346111,0,0,1.3054205252689,-0.2886411220309,-1.59978074109083,-3.08653835179222,34
1,8.60672819291456,0.748004121668145,-1.61014483428621,8.24555947346111,0,0,0.531985088715873,-0.385863649225197,-1.04037590021268,-1.41813749124086,35
1,8.84013099136648,1.06463256932723,-1.36321372909868,8.24555947346111,0,0,0.837949639487699,-1.24781922812521,-0.679260806188655,-1.58077152654874,36
1,9.01101518309021,1.91817904825533,-1.77796483051803,8.24555947346111,0,0,1.84365492332086,-0.0651286526078891,-0.961942759155002,-1.4129300870476,37
1,9.26108961000298,1.94174669885482,-1.72682884575877,8.24555947346111,0,0,1.80473321631752,-0.0996933896757532,-1.12973636018192,-1.15112793683677,38
1,9.57785055075916,1.09605401636478,-2.01591330629837,9.29575260815461,0,0,0.564738735489211,-0.388286379447799,-1.51978347569652,-1.99240823153465,39
1,9.9821375409348,0.178003927205758,-0.808441899151708,9.29575260815461,0,0,0.0223062143322999,-1.07001468577531,-0.407211660677606,0.204859538866676,40
1,10.0029770765109,0.178118694984355,-0.530720762318206,9.29575260815461,0,0,0.188266120056332,-1.27719437187433,-0.195134286702962,-1.99806308423336,41
1,10.3489133670735,0.377529529061244,0.637803965731674,9.29575260815461,0,0,0.29131096967524,-2.09531914014073,1.08833540125182,0.473440099609879,42
