"id","time","eta1","eta2","tx_time","hw_integral_1","hw_integral_2","y1","y2","y3","y4","quarter_day"
1,0,-1.37011392803299,1.51383010247645,-Inf,0,0,-0.766210483566561,-1.36799109803327,1.30407156012517,0.874614803212824,0
1,0.0375111640369157,-1.3367415155914,1.37092059903637,-Inf,0,0,-0.34016341540577,-1.34935760541563,0.7372940465296,1.35281908534434,1
1,0.420958618636499,1.67999175442151,-0.773329474851719,0.143328475160524,0.125891626017985,-0.00262175322175191,0.732948781518687,-0.53788942664417,0.0341279894930976,-0.438204777688061,2
1,0.508484668055969,1.97051694104095,0.521174418511604,0.143328475160524,0.124455363941122,-0.0018926073302311,0.623831549261264,-0.384536440111801,0.839121838134906,0.278567349956775,3
1,0.779398630544805,3.71356121676847,-2.64291832800993,0.744302476335388,0.129871496850086,-0.00464221070841839,1.22095140619881,-0.115227474131908,-1.51908057671399,-1.7038655039016,4
1,1.05448050014885,4.26557857931451,-2.61239038599417,0.744302476335388,0.125357530322808,-0.00235060933506676,1.44221635424662,0.110242015231191,-0.793899266197582,-1.73545133010424,5
1,1.36290562667461,2.83808750925928,-3.01221854884566,0.744302476335388,0,0,1.16125362433381,-0.217699014451699,-0.57827306863853,-1.77766036381727,6
1,1.66716284608514,0.895384929906703,-0.368710912766358,0.744302476335388,0,0,-0.0816913832947996,-0.699808161268463,0.202020749100523,-0.0588832135700356,7
1,1.79220005954153,1.63710609309704,-0.112683122161809,0.744302476335388,0,0,0.455389680757268,-0.422957067201204,0.0223590070083885,0.106004243614022,8
1,2.20065495683239,1.58254024936667,-1.04163450035496,2.14724322894696,0.12957094673888,-0.00448963070069139,0.695053981599059,-0.631972546213394,0.0455164327708654,-0.774950729662295,9
1,2.38404286990176,4.96238150083509,-2.51263148121857,2.14724322894696,0.126561635720679,-0.00296189645178974,1.71433226472166,0.297697586123062,-1.4848229042337,-1.457501562809,10
1,2.55492706162548,4.87552027136667,-4.0101044300851,2.14724322894696,0.123757504999199,-0.00153832590167839,1.92998930864478,0.209008114294729,-1.85907257138686,-1.96111641613097,11
1,2.7549866031557,0.720285144909427,-1.32173408356659,2.14724322894696,0,0,0.458038079264409,-0.707605133800305,-0.299257788411862,-0.738879506421839,12
1,3.13009824352486,4.3497709267584,-2.20826797462374,2.92897176879386,0.127147015914917,-0.00325907589450651,1.40735270306647,0.0814255735939102,-0.614668291662826,-0.993304479469115,13
1,3.48437034831795,1.55275067381339,-1.87055128465221,2.92897176879386,0,0,0.715308616279529,-0.612117272738707,-0.444851680008613,-1.06474197301258,14
1,3.54688895504614,0.93778685206678,-0.866751925770661,2.92897176879386,0,0,0.247597549478603,-0.777365834229358,-0.557160505129935,-0.438236541042089,15
1,3.82613873176541,-0.0571095606793592,0.532713540938451,2.92897176879386,0,0,0.0405001013807326,-1.01797609914575,1.03998475776266,0.470069896113442,16
1,4.03870199464126,-0.562269484139543,0.938098854080263,2.92897176879386,0,0,-0.385399693925665,-1.08071063233392,0.617864698152659,0.53870013521114,17
1,4.28877642155403,-1.25864771521058,-0.665737806484474,2.92897176879386,0,0,-0.763354860348518,-1.22896932138844,-0.0012394453821994,-0.252071819758987,18
1,4.58052991961893,3.48893995939583,-3.35623917853515,4.3572295765088,0.126783152968267,-0.00307435391590719,1.4637569230668,-0.104045502186716,-0.87963495212213,-2.09422444042615,19
1,4.7639178326883,3.70603396135871,-3.6713662958227,4.3572295765088,0.123773841950079,-0.00154661966700632,1.38863870595814,-0.163756613633068,-1.70390245576307,-2.0447778563383,20
